BDP;Month;Seeds;TotalAdoption_mean;TotalAdoption_sd;PrivateGrossInvestmentToGdp_mean;PrivateGrossInvestmentToGdp_sd;FirmBirths_mean;FirmBirths_sd;FirmDeaths_mean;FirmDeaths_sd;NetEntry_mean;NetEntry_sd;LivingFirmCount_mean;LivingFirmCount_sd
2000.0;33.0;10.0;0.06934;0.002864417722485475;0.11194;0.0034657691145769587;7.7;2.5407785333546005;6.4;2.0655911179772892;1.3;1.1595018087284057;10066.9;36.219853364940306
2000.0;34.0;10.0;0.07046;0.0030310247625367744;0.11026;0.003639963369779062;7.5;3.13581462037113;7.2;4.263540521418529;0.3;1.7029386365926402;10067.2;35.27605420111495
2000.0;35.0;10.0;0.07169;0.003207785667542158;0.10891;0.003837664220156142;7.9;3.1780497164141406;7.2;3.457680661303984;0.7;2.0027758514399734;10067.9;35.33474839933694
2000.0;36.0;10.0;0.07286;0.0031672631017260855;0.10776000000000001;0.004051666323872191;8.0;2.748737083745107;7.4;3.4058772731852804;0.6;2.1186998109427604;10068.5;35.60352666676591
2000.0;37.0;10.0;0.0739;0.0033476359818036755;0.10614;0.004470446162173181;7.1;2.5144029554194813;6.9;3.6040101122068027;0.2;2.250925735484551;10068.7;36.76365959295492
2000.0;38.0;10.0;0.07519;0.0031100017863517557;0.10374;0.006139887802087447;7.3;2.406010991015812;7.7;3.2676869155073254;-0.4;2.0110804171997807;10068.3;36.3900169460435
2000.0;39.0;10.0;0.07637;0.0031640515517643232;0.10214;0.006928395677692395;7.0;2.6666666666666665;6.4;4.351245032554859;0.6;2.1705094128132942;10068.9;35.189802815904244
2000.0;40.0;10.0;0.0776;0.0032376260164234875;0.10056;0.00733987586937121;7.3;2.406010991015812;7.6;3.0623157540948935;-0.3;2.406010991015812;10068.6;36.13001214749004
2000.0;41.0;10.0;0.07875;0.003256873074318711;0.09904;0.007122608760528376;7.9;3.2812599206199233;9.3;6.129165250396392;-1.4;3.5962943891363137;10067.2;36.84441763837653
2000.0;42.0;10.0;0.07983;0.0033585876661345487;0.09766;0.007514460134375;7.6;2.836272984824353;7.0;2.8674417556808756;0.6;1.8973665961010275;10067.8;36.45941426969019
2000.0;43.0;10.0;0.0811;0.003532704346531137;0.09612;0.007731867677203081;7.3;2.0575065816014617;6.5;3.1710495984067415;0.8;2.6997942308422114;10068.6;37.166890881236995
2000.0;44.0;10.0;0.08231;0.003742978611866342;0.09509;0.00757663807004429;12.5;11.4624992426996;7.2;2.2010098692292237;5.3;12.508219519801992;10073.9;36.852408333784645
2000.0;45.0;10.0;0.08349000000000001;0.003999291603938544;0.0941;0.007546743226937918;10.5;8.872554436137444;8.6;4.5995168828427575;1.9;10.908202825804482;10075.8;41.26553579495175
2000.0;46.0;10.0;0.08481;0.00422780478893401;0.09349;0.0076545483936749075;10.1;6.488451279003334;7.9;5.820461990063828;2.2;8.456424250894175;10078.0;46.42078078715274
2000.0;47.0;10.0;0.08618;0.004382997452277001;0.09256;0.00748200804894277;9.3;5.034326612809745;7.8;4.417138339593985;1.5;5.562773089426212;10079.5;49.250493511345766
2000.0;48.0;10.0;0.08737;0.004432468587342471;0.09189;0.00762895798913587;9.7;5.945119380167605;7.6;4.695151163109069;2.1;6.935416353759881;10081.6;53.821102841832506
2000.0;49.0;10.0;0.08854;0.004493995994657763;0.09058;0.007441296183386928;11.0;9.128709291752768;7.7;3.3681514877517675;3.3;11.624208455728168;10084.9;63.36393997289696
2000.0;50.0;10.0;0.08961;0.004433822028202956;0.08946;0.007405733514574293;17.9;17.025797419732733;6.6;4.880801391392834;11.3;17.016658504731964;10096.2;64.96973654453792
2000.0;51.0;10.0;0.09085;0.004606818617850911;0.0885;0.007459520389706326;16.0;14.047538337136984;6.6;2.4129281427805145;9.4;14.546477236774544;10105.6;73.01932773055516
2000.0;52.0;10.0;0.09204;0.004790314301912882;0.08756;0.007218525549661171;15.4;13.582668695395942;6.3;3.4657049948186747;9.1;15.466451147923726;10114.7;84.64835760039556
2000.0;53.0;10.0;0.09345;0.005108217780095999;0.08695;0.007006385975982514;16.3;15.085312945599327;6.4;4.168666186896928;9.9;16.155150537487692;10124.6;97.33698623282359
2000.0;54.0;10.0;0.0946;0.0051841639205908166;0.08627;0.006833585361205994;16.6;15.664538862595917;5.3;3.683295625749672;11.3;16.786568705035847;10135.9;110.57571563814945
2000.0;55.0;10.0;0.09580999999999999;0.0055052399281654086;0.08589;0.006925388075768749;16.3;15.860853276752378;5.1;3.3482997343593826;11.2;17.561321134812154;10147.1;125.04439211735966
2000.0;56.0;10.0;0.09687;0.005791190627918309;0.08536;0.00681064526229996;15.9;14.301903525211056;6.3;3.8311588035185618;9.6;16.873384696352748;10156.7;140.05558420379626
2000.0;57.0;10.0;0.0982;0.006251399843235114;0.08503;0.006836023860565602;22.2;17.093208527885505;4.6;2.2211108331943574;17.6;17.677355257189603;10174.3;150.33373983684876
2000.0;58.0;10.0;0.09952;0.0067775446225835445;0.08468;0.006807805977128181;20.6;15.435888917281915;4.0;2.449489742783178;16.6;17.108802153017933;10190.9;162.27100103770167
2000.0;59.0;10.0;0.10065;0.0071658526669507;0.08448;0.006769014371055476;20.3;15.114746294779664;4.5;3.2058973436118907;15.8;17.949311345502306;10206.7;176.38030250317385
2000.0;60.0;10.0;0.10187;0.00748450992977422;0.08384;0.006679354592906248;21.5;16.20185174601965;4.3;4.423422506008969;17.2;19.193748982416125;10223.9;190.60689622594688
3000.0;1.0;10.0;0.04468;0.002023638087976975;0.10932;0.0052067904381362115;0.5;0.5270462766947299;0.5;0.5270462766947299;0.0;0.0;10000.0;0.0
3000.0;2.0;10.0;0.04481;0.0020157435903959166;0.10936;0.004902199053032788;19.5;18.075459115115784;5.9;2.183269719175042;13.6;18.355743878506622;10013.6;18.355743878506622
3000.0;3.0;10.0;0.04508;0.002118070400676574;0.10967;0.00438686169779212;3.8;0.7888106377466154;5.7;2.3118054512532935;-1.9;1.66332999331662;10011.7;17.613441836657973
3000.0;4.0;10.0;0.0454;0.0022010098692292245;0.10986;0.004331845898562054;4.5;0.8498365855987975;6.3;2.7100635498903793;-1.8;1.9888578520235063;10009.9;18.870612072744223
3000.0;5.0;10.0;0.04562;0.0022665686253306627;0.10963;0.004184110153638138;5.0;1.1547005383792515;5.6;2.1705094128132942;-0.6;1.2649110640673518;10009.3;19.362334569984064
3000.0;6.0;10.0;0.04606;0.00226872455602506;0.10946;0.0037645126584400744;5.4;1.837873166945363;6.6;2.6749870196985173;-1.2;1.0327955589886446;10008.1;19.84635426917946
3000.0;7.0;10.0;0.046490000000000004;0.00231202172231241;0.10892;0.0037676399922379933;7.1;2.1317702607092643;10.1;6.172519744804386;-3.0;4.546060565661952;10005.1;16.27165224144944
3000.0;8.0;10.0;0.04679;0.002188073734284718;0.10772;0.003965630116667743;5.9;1.5238839267549948;4.0;1.4142135623730951;1.9;1.449137674618944;10007.0;16.42491332633989
3000.0;9.0;10.0;0.04725;0.002249073883475893;0.10584;0.003774240173715616;5.2;1.5491933384829668;3.3;1.766981104093143;1.9;0.9944289260117531;10008.9;17.01274032404343
3000.0;10.0;10.0;0.04778;0.002250333308645632;0.10405;0.003485605319660338;3.8;1.0327955589886446;1.3;1.4181364924121764;2.5;1.2692955176439846;10011.4;17.951787283350555
3000.0;11.0;10.0;0.04847;0.0022101030644645406;0.10234;0.0033695367304390337;3.2;1.1352924243950935;2.2;1.3165611772087666;1.0;1.1547005383792515;10012.4;18.276882787949493
3000.0;12.0;10.0;0.04909;0.0021692036429170145;0.10074;0.0031595358308882456;3.6;0.9660917830792959;4.3;2.2135943621178655;-0.7;1.766981104093143;10011.7;17.042756688856283
3000.0;13.0;10.0;0.049710000000000004;0.0022372850610604903;0.09934;0.003206313216834007;3.9;1.1972189997378648;4.5;1.509230856356236;-0.6;0.699205898780101;10011.1;17.47029224458226
3000.0;14.0;10.0;0.0504;0.0022588099128129876;0.09795999999999999;0.00293340908993084;4.2;1.5491933384829668;4.3;3.8600518131237567;-0.1;2.4244128727957577;10011.0;18.37873166945363
3000.0;15.0;10.0;0.05117;0.0022020445045457184;0.09654;0.002843393903223557;3.7;1.4944341180973262;3.3;1.766981104093143;0.4;1.5776212754932308;10011.4;17.506824066314508
3000.0;16.0;10.0;0.05182;0.0022719546161351417;0.09523;0.0026671041307838803;3.4;1.2649110640673518;2.6;1.6465452046971292;0.8;1.1352924243950935;10012.2;18.140194780284656
3000.0;17.0;10.0;0.05248;0.00247287506985515;0.09394;0.0025846555755930875;3.5;0.97182531580755;3.5;1.35400640077266;0.0;1.4907119849998598;10012.2;17.881088706600988
3000.0;18.0;10.0;0.05324;0.002330569792037037;0.09344;0.002662580202234914;3.2;1.2292725943057183;3.2;2.485513584307633;0.0;1.7638342073763937;10012.2;16.969253240951872
3000.0;19.0;10.0;0.05386;0.0023585306160121525;0.09299;0.0025475260330149498;9.3;18.535551426020934;3.4;1.776388345929897;5.9;18.6931359951543;10018.1;19.39902632149929
3000.0;20.0;10.0;0.05444;0.002091357878933632;0.0927;0.002510865278035532;6.6;9.264028401414917;3.2;2.043961295567452;3.4;8.846845012017939;10021.5;24.559451676832417
3000.0;21.0;10.0;0.05506;0.0019760791707036656;0.09243;0.002305572958434989;25.7;30.01129417032491;2.7;1.766981104093143;23.0;29.514591494904874;10044.5;42.10370793911413
3000.0;22.0;10.0;0.05547;0.001980488155312557;0.09209;0.002249172687407034;13.1;13.67438806268452;3.8;2.859681411936962;9.3;14.016260398392845;10053.8;55.20829245281505
3000.0;23.0;10.0;0.05616;0.0020570745138559165;0.09156;0.0021930192277618862;12.3;21.364820513066697;2.4;1.5776212754932308;9.9;21.351294522294843;10063.7;63.06266724457506
3000.0;24.0;10.0;0.05668;0.0022114851721561826;0.0909;0.002121844061711941;22.5;27.26923378298538;2.0;1.0540925533894598;20.5;27.11805466638212;10084.2;71.55231186574849
3000.0;25.0;10.0;0.05726;0.0020145029715099017;0.08945;0.0017859015774796929;27.4;28.300765596240208;2.3;1.8287822299126937;25.1;28.61021573572007;10109.3;89.29358568477606
3000.0;26.0;10.0;0.05784;0.001977203412229843;0.08782;0.001606791143172559;16.0;18.184242262647807;2.5;1.0801234497346435;13.5;18.686001890898616;10122.8;105.3141332712123
3000.0;27.0;10.0;0.05838;0.0021555097360536836;0.08646;0.0015225709251861538;27.1;27.192523482261322;2.4;3.3065591380365986;24.7;25.76841304991658;10147.5;112.46258637134989
3000.0;28.0;10.0;0.05917;0.0021432322423023693;0.08501;0.0013135617398677723;37.2;24.105324446409483;3.3;1.946506842754191;33.9;23.703961225452968;10181.4;119.67195902874565
3000.0;29.0;10.0;0.05961;0.0023196982562393768;0.08366;0.0012946041866145788;38.3;21.654098919142307;3.8;3.2930904093942583;34.5;22.06178193669365;10215.9;130.18828245617533
3000.0;30.0;10.0;0.06023;0.002456307074541871;0.08244;0.0012482877161224587;34.8;17.693690024035877;4.9;4.748099034818508;29.9;16.189502771858066;10245.8;138.35124382045385
3000.0;31.0;10.0;0.06096;0.002655476521371551;0.08128;0.001088117640698838;38.9;21.14736652898207;4.5;4.301162633521313;34.4;19.201851762554337;10280.2;145.15952910122328
3000.0;32.0;10.0;0.06184;0.0025180239165751473;0.08016999999999999;0.000971882480321341;46.9;17.872697986966973;5.9;8.812238963825003;41.0;17.243356208503418;10321.2;146.81038413167133
3000.0;33.0;10.0;0.06258;0.0026644991190757704;0.07913;0.0010209472725529643;51.1;9.182713227702486;2.7;2.110818693198342;48.4;9.69765149118303;10369.6;148.55242247173965
3000.0;34.0;10.0;0.0631;0.0026415483674878614;0.07834;0.0008235424835563856;51.8;5.159672685570493;1.9;1.9119507199599983;49.9;5.685263601823773;10419.5;149.5647388628453
3000.0;35.0;10.0;0.06363;0.002494905921183314;0.07765;0.0006258327785172858;51.2;6.338594306135847;1.3;1.4944341180973262;49.9;6.871034209717712;10469.4;150.90850797015315
3000.0;36.0;10.0;0.06403;0.002341438304404652;0.07682;0.0006069962474714668;47.9;5.9338951044917465;1.6;1.837873166945363;46.3;5.963779562212764;10515.7;152.21114720457675
3000.0;37.0;10.0;0.06470000000000001;0.0024454038521274967;0.07617;0.0006377913277693402;50.5;5.0387388192769915;3.3;4.056544780420347;47.2;4.848825745591515;10562.9;152.47109015591556
3000.0;38.0;10.0;0.06545;0.0024518700346198357;0.07573;0.0006447221623821115;51.5;6.311365409587163;4.1;6.505553183413554;47.4;6.3456021516217564;10610.3;155.43062046385126
3000.0;39.0;10.0;0.06620999999999999;0.0024941932563456266;0.07535;0.0006485025486114563;49.3;7.242620765686655;4.4;5.680375574437544;44.9;6.172519744804386;10655.2;156.51325822434342
3000.0;40.0;10.0;0.06694;0.002373089875153395;0.07497;0.0005457919831665623;51.0;5.456901847914967;3.9;4.280446497997869;47.1;6.026792034094276;10702.3;156.3891513714
3000.0;41.0;10.0;0.06769;0.002368989470451718;0.07477;0.000501220732035521;51.2;5.977736472389305;3.8;5.3499740393970345;47.4;6.449806198638839;10749.7;156.825486874211
3000.0;42.0;10.0;0.06824;0.002502532051076802;0.0746;0.0006377042156569665;49.4;5.521674464226308;0.8;1.0327955589886446;48.6;5.378971401051816;10798.3;155.73913373901172
3000.0;43.0;10.0;0.06885;0.0024918756879997945;0.07437;0.0006700746227100389;48.9;4.954235000930461;1.8;1.6193277068654826;47.1;4.771442828607157;10845.4;154.61651485745844
3000.0;44.0;10.0;0.0695;0.002566017233855697;0.07424;0.000933571398209882;47.2;5.846176338238334;2.9;4.094712037087183;44.3;4.922736366426028;10889.7;153.8917729372749
3000.0;45.0;10.0;0.07019;0.0026108534151797094;0.07434;0.001784625699940717;47.4;6.603029607687671;3.9;7.171703656268386;43.5;6.222718234198156;10933.2;155.33175964868084
3000.0;46.0;10.0;0.07087;0.0026229965899922762;0.07478;0.0033805982376562344;47.1;6.556591255285698;1.0;1.0540925533894598;46.1;6.4368729468068056;10979.3;154.2617184455618
3000.0;47.0;10.0;0.07163;0.0026874399218091063;0.07513;0.004870329671707155;43.8;15.831052467294214;1.2;1.0327955589886446;42.6;15.91086281618805;11021.9;152.32746159361926
3000.0;48.0;10.0;0.07224;0.0026103213935792994;0.07502;0.005544727225031002;41.6;15.392638933377647;1.3;1.4944341180973262;40.3;15.377111417803915;11062.2;153.42301725041852
3000.0;49.0;10.0;0.07309;0.002432853834034792;0.07445;0.004216963098934798;41.2;14.868310820892422;1.6;1.429840705968481;39.6;14.893697399310295;11101.8;155.6604566926931
3000.0;50.0;10.0;0.07373;0.002310868042773345;0.07419;0.003784016091109783;44.3;7.674633541739957;0.9;1.286683937707919;43.4;7.3363630105265525;11145.2;155.83167557050496
3000.0;51.0;10.0;0.07447000000000001;0.002390746048133653;0.07408000000000001;0.003455044621033619;42.8;7.360555534589612;0.7;0.8232726023485646;42.1;7.202622979011034;11187.3;156.93951418018062
3000.0;52.0;10.0;0.0753;0.0024285340800115985;0.07388;0.0031061945277854764;42.6;6.149977416399366;1.2;1.5491933384829668;41.4;6.2574400161372346;11228.7;159.16172767206177
3000.0;53.0;10.0;0.07607;0.002405572234994779;0.07378;0.0027971413979275338;43.0;6.782329983125268;4.1;8.646772037394456;38.9;10.959014554237985;11267.6;160.62945627194978
3000.0;54.0;10.0;0.07682;0.002393416897334113;0.07373;0.0024824047480887022;45.2;9.600925881277169;5.7;9.649985607358294;39.5;6.587024281789835;11307.1;161.90082698299528
3000.0;55.0;10.0;0.07769000000000001;0.002465517750448731;0.07364;0.002163947011057957;43.7;8.857514073122072;2.8;4.2895221179054435;40.9;8.543353491977777;11348.0;164.70107602697817
3000.0;56.0;10.0;0.07857;0.0027292856208172857;0.07357;0.002066155850849592;43.1;8.582281488948935;4.1;5.300943312279428;39.0;7.615773105863909;11387.0;168.46232681390683
3000.0;57.0;10.0;0.07937;0.002652483113361263;0.07373;0.0021689987449409827;41.0;7.972173828734265;2.9;2.4244128727957577;38.1;8.238797107453113;11425.1;172.960143128731
3000.0;58.0;10.0;0.08025;0.0026458562991129256;0.07403;0.0027186802353756563;41.0;7.944250191875323;2.3;2.3118054512532935;38.7;8.756584823878415;11463.8;177.42027943714766
3000.0;59.0;10.0;0.08109;0.0026379495404153905;0.07464;0.004021387267542827;41.3;6.945022198188666;3.4;5.081557066709201;37.9;8.5693251387337;11501.7;181.59053450613064
3000.0;60.0;10.0;0.08202999999999999;0.0026779137817006388;0.07439;0.003973928926278263;40.0;6.912147117775907;2.8;3.552776691859794;37.2;6.941021378570864;11538.9;184.80527289254732
