Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
8;4;943912833.22;100211296.65;245906934.30;0.004300;2.236400;546478729.05;0.00;false
8;5;421080047.17;35622351.87;123552175.65;0.003000;3.049600;254444119.12;0.00;false
8;6;7035514375.40;604131561.81;1687078417.34;0.005400;2.549100;3893214489.29;0.00;false
9;0;3491855764.12;321119728.20;760728782.91;0.005500;2.095000;1880097163.74;0.00;false
9;1;2088953633.72;193020657.69;493383922.39;0.004100;2.307200;1168653045.49;0.00;false
9;2;1065225696.34;106889651.79;267317288.09;0.005700;2.246200;608580739.30;0.00;false
9;3;1000985448.07;109738669.44;260636351.96;0.001900;2.174100;573376497.64;0.00;false
9;4;1328710958.97;135158520.46;330724405.35;0.014400;2.213800;760261902.68;0.00;false
9;5;457001828.43;42727053.98;127555429.13;0.001800;2.584900;266492375.16;0.00;false
9;6;6584698313.69;569609952.93;1506298086.19;0.005700;2.379100;3587829785.17;0.00;false
10;0;2512888589.86;222483771.12;656526714.42;0.012400;2.591400;1352355855.66;0.00;false
10;1;1763078032.07;163690652.64;491346799.73;0.052900;2.696500;985566513.59;0.00;false
10;2;1347442122.84;104854745.46;347265708.00;0.012300;2.990800;751086031.05;0.00;false
10;3;1114054891.63;104747166.21;287089163.41;0.000700;2.485600;624814105.28;0.00;false
10;4;1421149269.85;121774170.01;362527295.34;0.010300;2.712700;799544899.52;0.00;false
10;5;746137463.78;62033554.88;203944234.56;0.001100;2.933100;422335119.66;0.00;false
10;6;7122729200.00;598067124.38;1663457980.59;0.007400;2.496400;3874328316.36;0.00;false
