Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
7;2;1604533064.77;140383902.57;402620742.76;0.004100;2.517400;868962675.92;0.00;false
7;3;1002458703.96;113770824.37;268465627.45;0.005600;2.111000;554922682.47;0.00;false
7;4;1117290076.95;116900227.18;288866757.92;0.004500;2.212600;612675796.59;0.00;false
7;5;422522690.24;46407588.63;128161859.13;0.005200;2.403800;244289955.81;0.00;false
7;6;6209636667.20;558942984.53;1617128748.89;0.022600;2.613100;3286028290.15;0.00;false
8;0;2432105230.20;224849329.83;617713791.33;0.010400;2.298100;1318329701.40;0.00;false
8;1;1663650245.80;164516562.87;435546797.53;0.011800;2.359700;926836808.97;0.00;false
8;2;1265402868.81;120562728.61;342118901.25;0.008900;2.518600;703414236.24;0.00;false
8;3;1073445546.40;130622914.46;298620288.00;0.006400;1.970800;617470266.38;0.00;false
8;4;837132755.24;92493643.53;227945109.93;0.003700;2.174800;480821875.65;0.00;false
8;5;373403779.65;38719613.70;112979533.18;0.001700;2.483400;225078291.03;0.00;false
8;6;6474898074.78;576577641.39;1555338759.27;0.006800;2.393200;3483537156.02;0.00;false
9;0;3125804909.96;287508996.10;706078894.59;0.006200;2.074400;1583020545.19;0.00;false
9;1;1892900686.21;192619522.95;456052730.80;0.004400;2.084700;990656902.21;0.00;false
9;2;961058802.00;103675160.52;251053869.22;0.008400;2.118400;519823464.24;0.00;false
9;3;897714181.22;97672125.92;255392593.75;0.008000;2.343200;485014231.57;0.00;false
9;4;1214096399.54;116371044.93;302943599.59;0.007400;2.210200;642295149.08;0.00;false
9;5;398681725.52;39724016.09;120109577.21;0.006600;2.546400;224869281.90;0.00;false
9;6;5995810601.35;518870735.11;1415992775.79;0.007900;2.369000;3055689088.09;0.00;false
10;0;2211444993.29;211439163.18;579729795.55;0.017800;2.295900;1116520287.97;0.00;false
10;1;1574733286.30;162897168.67;430828397.21;0.007700;2.305300;823305141.85;0.00;false
10;2;1218975124.43;106593540.16;308550524.50;0.012800;2.514900;626934518.77;0.00;false
10;3;1000329936.07;97664068.03;270997064.58;0.010500;2.443800;523178860.89;0.00;false
10;4;1274550760.48;125791250.24;308935054.52;0.003300;2.156700;664071296.54;0.00;false
10;5;676981576.01;61623338.14;189777365.95;0.004900;2.672500;354947974.37;0.00;false
10;6;6480914516.76;557023088.21;1554306171.50;0.009600;2.432200;3250526117.95;0.00;false
