Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
5;6;6548897160.10;608076762.18;1601176693.67;0.016000;2.396500;3524927284.44;0.00;false
6;0;2911087331.46;244921429.96;687600846.53;0.021000;2.409400;1512062989.00;0.00;false
6;1;1614246957.38;187944999.61;445592211.09;0.014200;2.160900;889519831.08;0.00;false
6;2;1162862403.73;115507206.46;324461792.74;0.024800;2.540300;636266406.34;0.00;false
6;3;1136119914.00;122764425.27;305770850.28;0.018700;2.293900;615146676.45;0.00;false
6;4;1155559679.54;112858641.04;317179530.84;0.020400;2.554500;618618761.66;0.00;false
6;5;471040387.84;48886836.46;153648126.79;0.036400;2.700900;271815392.21;0.00;false
6;6;7160771685.90;616146842.61;1796813150.32;0.020700;2.656000;3724942583.38;0.00;false
7;0;2459611030.31;239738030.84;612942891.21;0.016900;2.240300;1309050231.11;0.00;false
7;1;1682149977.22;176141730.64;453491841.82;0.017600;2.338900;930798147.27;0.00;false
7;2;1708510942.73;147949804.46;438778686.49;0.016000;2.657000;922969140.10;0.00;false
7;3;1072490658.21;124386192.74;294201135.94;0.017800;2.160700;591313733.13;0.00;false
7;4;1178768346.51;120098711.15;319334145.68;0.010300;2.442900;648289638.93;0.00;false
7;5;455731247.28;46888953.22;148254611.07;0.034800;2.848700;262009136.81;0.00;false
7;6;6550109540.19;623416944.92;1657972912.20;0.014800;2.426900;3488946283.79;0.00;false
8;0;2577242683.18;229698574.87;677933142.72;0.021800;2.538600;1426456580.40;0.00;false
8;1;1778337679.82;175428760.82;478122699.65;0.028000;2.487900;1006721924.24;0.00;false
8;2;1329217848.03;117804668.25;376350387.48;0.017400;2.882800;757521990.21;0.00;false
8;3;1185321787.15;135762640.61;339040520.10;0.018100;2.204600;680123732.10;0.00;false
8;4;884332961.53;84797765.89;258472817.46;0.020200;2.726400;518652557.98;0.00;false
8;5;404048091.02;41370007.12;130940614.56;0.023000;2.815600;246690283.20;0.00;false
8;6;6797350082.81;594460033.27;1744797173.11;0.020200;2.664400;3752809814.27;0.00;false
9;0;3273730693.41;278141955.14;828849114.75;0.017500;2.627800;1748331145.23;0.00;false
9;1;1996409499.66;194708563.13;529178260.68;0.016000;2.451400;1086171004.67;0.00;false
9;2;1027355505.63;102391773.73;296640206.32;0.024600;2.601300;572104214.53;0.00;false
9;3;983041091.09;114357338.20;295102274.51;0.023500;2.389000;545584381.11;0.00;false
9;4;1307004442.74;116019846.83;351920516.53;0.015700;2.625600;713781581.35;0.00;false
9;5;440111841.43;43495556.03;143322971.31;0.029500;2.919300;250294958.13;0.00;false
9;6;6396187920.45;569327676.79;1614953414.41;0.019600;2.545400;3382676935.61;0.00;false
10;0;2402272921.33;221669643.38;673298627.44;0.044500;2.646400;1246775439.69;0.00;false
10;1;1637687709.44;176295121.07;490650700.82;0.021100;2.506500;891206281.02;0.00;false
10;2;1273888191.30;114042694.51;341976652.17;0.014800;2.683000;684321845.59;0.00;false
10;3;1055119672.67;123729352.77;316172515.53;0.023600;2.369200;578765862.40;0.00;false
10;4;1401123081.84;129911468.86;359429094.67;0.018900;2.486200;744225999.00;0.00;false
10;5;723570595.59;66200677.77;217686863.51;0.018500;2.963700;393868836.74;0.00;false
10;6;6975842205.85;607464978.54;1780599096.84;0.032600;2.639300;3606892997.19;0.00;false
