Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
8;4;809235402.01;90938654.59;245040567.41;0.021900;2.380000;439160923.88;0.00;false
8;5;368094437.34;42561658.41;127865942.58;0.032800;2.623600;211211050.14;0.00;false
8;6;6311312845.50;609798018.98;1640023907.01;0.019300;2.395900;3186966938.74;0.00;false
9;0;3030604024.03;296426947.21;742773947.85;0.015900;2.115400;1375326776.46;0.00;false
9;1;1803282132.85;196769070.66;485616923.09;0.021100;2.181700;852323162.56;0.00;false
9;2;934446467.70;106027025.27;261074352.57;0.019000;2.156000;454605282.10;0.00;false
9;3;876939680.50;113022437.15;272053321.35;0.035800;2.191900;426406056.19;0.00;false
9;4;1167366400.63;113263177.03;320073226.80;0.017200;2.390400;553241866.99;0.00;false
9;5;386461208.72;43686654.25;133453989.68;0.030900;2.669100;196846570.53;0.00;false
9;6;5909390715.57;588432744.67;1477226466.53;0.017700;2.208800;2687762090.04;0.00;false
10;0;2129520405.54;229479266.50;643343010.24;0.022900;2.375400;977355245.68;0.00;false
10;1;1529712777.40;168594503.04;482813719.11;0.025100;2.534300;721911462.27;0.00;false
10;2;1185330085.11;111631954.34;334019267.30;0.018100;2.615800;552915370.42;0.00;false
10;3;1009748646.64;134206341.73;308392011.17;0.029300;2.101000;470027756.17;0.00;false
10;4;1274353195.30;128845393.30;360031514.79;0.018900;2.485300;589770774.59;0.00;false
10;5;657376621.61;62704677.94;210389759.43;0.015700;2.908100;312195919.26;0.00;false
10;6;6510078875.48;598428941.61;1728362130.87;0.019800;2.551000;2909349442.74;0.00;false
