Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
7;1;1797480682.36;169694214.51;454197413.10;0.011500;2.440800;1065413485.63;0.00;false
7;2;1789003564.92;144723431.67;428262888.82;0.004700;2.665900;1050597492.21;0.00;false
7;3;1126336576.24;120332093.59;293661877.18;0.003600;2.240500;670195168.98;0.00;false
7;4;1255513542.60;114460706.89;322315667.02;0.007300;2.584700;743915408.28;0.00;false
7;5;480713113.91;45288771.02;140194922.41;0.003100;2.779900;296903174.47;0.00;false
7;6;6807783860.18;568256644.50;1642787230.43;0.008200;2.636800;3930939113.13;0.00;false
8;0;2763227682.25;233748792.96;658935173.96;0.006200;2.486500;1609131595.79;0.00;false
8;1;1821320885.46;170418528.21;466708461.51;0.006500;2.506500;1102314495.55;0.00;false
8;2;1405663860.42;123147550.18;359473987.07;0.005300;2.654200;841194406.67;0.00;false
8;3;1267227423.59;130324131.71;324783806.96;0.002300;2.217100;765455552.49;0.00;false
8;4;954180308.00;96834138.15;247147785.67;0.005000;2.325500;584274701.03;0.00;false
8;5;428626014.60;38275243.60;121376835.97;0.001000;2.798200;272326613.59;0.00;false
8;6;7142261115.37;608308943.47;1672056482.73;0.003900;2.515400;4180264940.30;0.00;false
9;0;3536882308.11;290128741.61;797765979.26;0.003800;2.430400;2018146326.54;0.00;false
9;1;2115405975.83;185402660.06;514454845.75;0.009100;2.513700;1248900902.32;0.00;false
9;2;1073932339.30;112499764.63;279417942.44;0.004700;2.285200;653702930.86;0.00;false
9;3;1007546665.94;99599661.39;278059096.50;0.006600;2.559500;605636407.66;0.00;false
9;4;1412865110.61;123972614.30;339303420.53;0.004200;2.416900;832131750.39;0.00;false
9;5;463187093.49;38194941.02;129716584.44;0.000200;2.905700;284488512.17;0.00;false
9;6;6696767082.38;542624330.88;1582370761.52;0.006200;2.630500;3846834711.74;0.00;false
10;0;2560633556.80;214051810.83;674875632.86;0.015200;2.785400;1449945535.83;0.00;false
10;1;1772293127.11;168273559.12;469326115.63;0.002200;2.499600;1055883350.97;0.00;false
10;2;1372050567.35;107546076.88;365513927.07;0.029100;3.097600;803761943.08;0.00;false
10;3;1135596320.45;101965188.68;303875659.03;0.004100;2.728000;670753055.56;0.00;false
10;4;1415036741.11;126587822.63;353106259.68;0.028700;2.545200;847387226.89;0.00;false
10;5;759043864.96;61184757.42;206552335.20;0.000300;3.022300;452507575.09;0.00;false
10;6;7291633964.47;566229924.94;1735683321.00;0.010000;2.749100;4163634641.00;0.00;false
