Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
6;3;1239593373.68;114306492.16;312061935.24;0.009000;2.528100;742355141.65;0.00;false
6;4;1291279541.18;110875338.92;337692612.75;0.013900;2.802000;755182260.57;0.00;false
6;5;537989491.98;42349708.13;155240686.54;0.010500;3.128300;332124679.59;0.00;false
6;6;7820098591.61;590285924.43;1900935036.22;0.014900;2.965800;4498355070.05;0.00;false
7;0;2749290613.25;226736378.44;635195463.81;0.004000;2.501300;1584424878.06;0.00;false
7;1;1864931835.01;183958912.54;463596396.09;0.006400;2.325200;1114588713.19;0.00;false
7;2;1862149466.22;147388227.50;440513390.71;0.001100;2.718800;1103492117.25;0.00;false
7;3;1161969777.70;123443114.33;293195631.73;0.003800;2.190700;701219907.76;0.00;false
7;4;1299740745.80;113734479.70;322013307.29;0.003200;2.594900;779215118.26;0.00;false
7;5;505968389.44;47458697.51;144003715.40;0.004300;2.761100;312771290.12;0.00;false
7;6;7076113288.07;614508199.85;1677812216.50;0.003900;2.514600;4131239803.69;0.00;false
8;0;2920226574.44;241198363.61;691441558.35;0.006200;2.551800;1657628273.88;0.00;false
8;1;1930871191.85;164974361.97;485512504.77;0.008800;2.696000;1137028364.23;0.00;false
8;2;1475788090.73;126725934.66;382447547.54;0.005500;2.776000;865014230.88;0.00;false
8;3;1312186249.35;123139212.46;339402569.97;0.001800;2.473700;784483307.04;0.00;false
8;4;1003635833.34;98494107.47;262831346.81;0.005500;2.459100;600496505.78;0.00;false
8;5;449951725.61;36462685.02;127509180.53;0.001300;3.106800;278168790.78;0.00;false
8;6;7445073847.81;602844902.68;1765832496.21;0.005100;2.699200;4281024003.04;0.00;false
9;0;3683215311.13;298043546.49;803002139.97;0.002000;2.404200;2111154174.98;0.00;false
9;1;2194034847.39;197523683.69;513569285.69;0.004000;2.379000;1305514775.74;0.00;false
9;2;1130163009.21;110382150.11;276602190.57;0.001700;2.287100;681878733.39;0.00;false
9;3;1060423547.43;109661836.34;275446598.80;0.002200;2.326200;640540091.49;0.00;false
9;4;1467647113.55;117676889.95;347040922.54;0.004500;2.619800;871751260.85;0.00;false
9;5;491069237.03;43129609.15;133430003.07;0.001200;2.722800;300005677.10;0.00;false
9;6;6856345833.16;563931502.57;1567819849.81;0.004100;2.530400;3987569145.66;0.00;false
10;0;2707857017.24;211685878.41;704610236.53;0.014200;2.969500;1527099160.35;0.00;false
10;1;1872557145.34;168428112.26;498315334.07;0.042300;2.673700;1108329805.08;0.00;false
10;2;1426215436.89;110150799.62;364110322.74;0.028400;3.011100;839862979.53;0.00;false
10;3;1189391279.42;105200148.78;319366392.20;0.005600;2.797900;702738070.53;0.00;false
10;4;1542894176.14;115002276.86;380968521.86;0.028400;3.002600;906437689.10;0.00;false
10;5;792953161.61;62527589.43;221329389.27;0.003800;3.222000;476277818.85;0.00;false
10;6;7577359239.58;572364047.18;1801995761.83;0.028000;2.853700;4350140654.34;0.00;false
