Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
6;6;7427871213.26;616001743.83;1923819236.08;0.028400;2.879200;4015129793.11;0.00;false
7;0;2572438862.87;242397977.86;651007234.34;0.018300;2.388600;1409801071.36;0.00;false
7;1;1772713319.31;184079961.27;485812377.74;0.024100;2.432900;1004571804.15;0.00;false
7;2;1778441648.33;150914731.77;456979307.63;0.015700;2.736400;993056500.88;0.00;false
7;3;1117964840.94;129135464.70;316612980.77;0.021700;2.277800;635898062.90;0.00;false
7;4;1227301328.05;111849726.20;338689988.42;0.018500;2.775000;694853622.56;0.00;false
7;5;469650454.28;47432263.32;155445691.52;0.034600;3.003100;279135537.39;0.00;false
7;6;6801994449.40;619452752.17;1790475014.22;0.024300;2.668900;3745956569.50;0.00;false
8;0;2700677550.49;235024181.75;725356336.36;0.030800;2.710400;1497502811.22;0.00;false
8;1;1855988552.34;162764870.08;525449092.51;0.030900;2.968100;1051118270.22;0.00;false
8;2;1383906927.49;122366903.36;400037450.92;0.024800;2.995600;791372004.85;0.00;false
8;3;1242747769.43;127141313.04;377438490.42;0.032100;2.665000;713820119.07;0.00;false
8;4;936703014.87;94077323.01;278202439.41;0.036600;2.708200;546233928.86;0.00;false
8;5;425287838.33;44427805.11;141721779.63;0.036000;2.918800;256854894.12;0.00;false
8;6;7063188423.50;618471570.25;1877412206.44;0.027000;2.799400;3921583937.45;0.00;false
9;0;3446620454.01;283782492.78;840778074.55;0.017300;2.603000;1873730300.25;0.00;false
9;1;2090346466.91;198631086.67;556324736.20;0.025800;2.566300;1170469593.27;0.00;false
9;2;1054837110.46;98507266.11;301825318.14;0.030400;2.767300;606752665.19;0.00;false
9;3;997193439.96;110017207.27;303438459.56;0.043400;2.572300;570309847.16;0.00;false
9;4;1363785003.85;110287921.62;367446574.83;0.020400;2.913000;767913818.94;0.00;false
9;5;461367130.58;43362634.72;148546130.53;0.039800;3.060400;269288251.52;0.00;false
9;6;6652218834.84;573091887.98;1720966740.12;0.034600;2.740300;3619025009.88;0.00;false
10;0;2504715266.99;224871933.15;698465158.45;0.035800;2.736200;1347545333.72;0.00;false
10;1;1766587713.94;170967165.93;536905525.48;0.031600;2.856000;985871429.45;0.00;false
10;2;1334044002.61;113088776.34;367126182.39;0.028300;2.950800;746057675.91;0.00;false
10;3;1129707358.63;129819966.67;334244549.80;0.044500;2.415700;632861051.27;0.00;false
10;4;1431479733.82;127361047.58;378011085.94;0.025500;2.701100;798468834.07;0.00;false
10;5;744144368.12;65180588.51;228228174.15;0.062300;3.228200;422636319.59;0.00;false
10;6;7173999948.40;620248649.97;1871844813.29;0.031300;2.752000;3883144548.68;0.00;false
