Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
5;0;2743664529.56;219849878.28;666872159.36;0.010400;2.688000;1600627008.89;0.00;false
5;1;2076312152.88;177076210.15;590346357.88;0.016300;3.036600;1251137164.10;0.00;false
5;2;1552700155.57;120824704.79;402242619.26;0.008500;3.033800;930408654.96;0.00;false
5;3;932200212.92;98184450.09;262830886.99;0.015600;2.483200;573255664.58;0.00;false
5;4;1528732330.07;113759604.23;386846060.94;0.008000;3.077500;914049373.52;0.00;false
5;5;581714403.26;54164789.32;185031934.10;0.010800;2.950900;369800359.81;0.00;false
5;6;7085635914.83;570555688.39;1694854209.24;0.013500;2.724700;4166804573.33;0.00;false
6;0;3190934960.96;243985330.29;765459238.86;0.016900;2.804000;1843197510.30;0.00;false
6;1;1788946367.94;164556830.14;493434146.63;0.018300;2.795800;1096324359.41;0.00;false
6;2;1323833457.94;106243225.26;358239039.77;0.029400;3.087900;796552285.35;0.00;false
6;3;1256238942.66;129526918.59;325781646.39;0.015500;2.355400;754006677.94;0.00;false
6;4;1283088919.76;108884948.26;355611623.74;0.021400;3.018200;761715666.92;0.00;false
6;5;542804889.64;53028048.19;168055350.75;0.020300;2.812000;337927619.25;0.00;false
6;6;7805624221.94;618572689.77;1957724737.60;0.025400;2.935700;4552357613.37;0.00;false
7;0;2676604597.37;215827462.47;636612607.84;0.012700;2.619500;1571367967.34;0.00;false
7;1;1839153075.17;171636516.86;469362719.13;0.012800;2.508500;1116564481.87;0.00;false
7;2;1827281040.52;156529164.66;445440913.87;0.006500;2.602600;1104664994.88;0.00;false
7;3;1155213337.30;125290668.32;305342571.01;0.012300;2.265100;704863489.96;0.00;false
7;4;1281134026.19;113429882.85;327240941.30;0.007100;2.645400;777829180.85;0.00;false
7;5;490602997.88;44744329.99;146453649.27;0.017000;2.972400;308599246.78;0.00;false
7;6;7048138875.75;583105049.92;1729420764.81;0.011900;2.728200;4161952733.60;0.00;false
8;0;2858826187.35;232134195.60;708194701.03;0.012700;2.716500;1690485648.80;0.00;false
8;1;1923318192.15;160092320.86;497693909.49;0.012100;2.850500;1166111267.22;0.00;false
8;2;1443016831.61;119136624.96;388587722.61;0.011900;2.991400;879710417.13;0.00;false
8;3;1308284114.10;125339898.29;353111213.70;0.008300;2.541400;805085617.05;0.00;false
8;4;980105868.02;88191048.06;266624798.10;0.010700;2.756200;609745392.69;0.00;false
8;5;446232025.31;35767091.87;133400146.63;0.011100;3.312900;284872891.73;0.00;false
8;6;7279299870.17;581347625.16;1806010585.44;0.016100;2.860300;4344725016.61;0.00;false
9;0;3686766826.66;268086746.12;922919944.18;0.025300;3.105000;2124003075.06;0.00;false
9;1;2182856549.03;187539447.28;546617145.71;0.013100;2.666900;1315633479.16;0.00;false
9;2;1126660620.91;104481035.01;297120972.63;0.013900;2.600500;687521380.04;0.00;false
9;3;1044546903.24;106546918.90;296414544.96;0.015300;2.589100;641941360.22;0.00;false
9;4;1447513450.41;109759416.43;364725855.27;0.011800;2.928800;872236640.12;0.00;false
9;5;492000505.88;41801142.67;146294231.76;0.015700;3.102800;304203463.84;0.00;false
9;6;6885969334.31;545502935.07;1661946701.63;0.011900;2.774100;4046003136.18;0.00;false
10;0;2644803890.66;210476486.39;681298135.86;0.018100;2.860400;1532851660.54;0.00;false
10;1;1836516390.44;169873507.52;492767370.16;0.018600;2.620100;1114291623.41;0.00;false
10;2;1386320566.33;108786550.19;351382012.80;0.022800;2.908200;837974750.13;0.00;false
10;3;1171174323.78;115389925.45;306992926.43;0.014700;2.461800;710979173.06;0.00;false
10;4;1496619583.98;126352135.94;369360060.06;0.014500;2.665900;906599573.12;0.00;false
10;5;777997452.26;70083482.00;219626387.83;0.011000;2.888700;480379109.66;0.00;false
10;6;7464621650.82;589601482.29;1825704357.74;0.014200;2.824100;4385646148.88;0.00;false
