Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
6;3;1205187006.36;118643378.45;286560672.53;0.007300;2.223200;666345877.85;0.00;false
6;4;1237241678.70;116578369.01;310472750.55;0.006600;2.433200;675915636.56;0.00;false
6;5;523214761.75;48293455.15;146828551.35;0.003900;2.609200;300246366.72;0.00;false
6;6;7585332622.37;598542784.50;1746017097.12;0.008900;2.662900;4032992240.18;0.00;false
7;0;2735985893.76;229979692.52;639760646.09;0.004200;2.450900;1408483145.73;0.00;false
7;1;1847707481.50;174419742.20;457109279.52;0.002200;2.384000;996926991.67;0.00;false
7;2;1881847318.88;161167995.38;463598882.28;0.005200;2.630900;990668558.34;0.00;false
7;3;1175060747.69;121595534.51;320039738.14;0.009200;2.439300;630693626.31;0.00;false
7;4;1293819455.64;122698127.78;339241923.72;0.005100;2.562100;695506402.97;0.00;false
7;5;498067072.22;46536653.49;144593473.03;0.004500;2.804200;278177096.36;0.00;false
7;6;7099452098.03;612041439.39;1772868656.89;0.012100;2.678600;3704327194.78;0.00;false
8;0;2865670392.06;231297526.32;694673383.20;0.013200;2.648500;1508410929.69;0.00;false
8;1;1883005403.62;175858414.25;476552374.04;0.016600;2.484800;1039254528.41;0.00;false
8;2;1449771461.03;125764520.62;373575132.58;0.008000;2.716100;790549580.05;0.00;false
8;3;1294631776.90;134151514.57;336200383.49;0.005800;2.252800;718709592.47;0.00;false
8;4;982540036.66;105136149.89;252280908.16;0.002300;2.204100;548010234.41;0.00;false
8;5;440011798.70;38196965.56;125593825.67;0.002300;2.930900;255034516.61;0.00;false
8;6;7352447369.20;599649927.54;1816997324.78;0.022300;2.794900;3903677418.12;0.00;false
9;0;3652551144.64;299549108.43;788535488.10;0.003700;2.310300;1880940142.39;0.00;false
9;1;2170964602.06;196910955.73;504439164.88;0.003400;2.326600;1169614640.06;0.00;false
9;2;1105015483.65;108572089.35;278279209.07;0.015500;2.330700;606084060.04;0.00;false
9;3;1059004451.52;117930135.19;277465355.15;0.011200;2.179200;575461096.14;0.00;false
9;4;1446188802.80;123504489.17;346610610.99;0.023600;2.484000;773940498.40;0.00;false
9;5;487285495.17;41201361.39;145862150.58;0.021100;3.165000;272091650.57;0.00;false
9;6;6846933533.62;609307258.03;1539856917.71;0.002800;2.295700;3584356258.12;0.00;false
10;0;2610509206.52;257757926.65;642669471.13;0.005000;2.224900;1339798223.63;0.00;false
10;1;1872626652.68;177286476.84;500486951.54;0.007500;2.556700;1000487916.42;0.00;false
10;2;1425585036.15;112481867.86;358359564.54;0.017100;2.880700;752029367.62;0.00;false
10;3;1033673715.40;117441459.37;297206130.39;0.001600;2.352300;578060418.91;0.00;false
10;4;1466011829.54;132577042.18;362946531.64;0.005500;2.506300;791063133.91;0.00;false
10;5;790984386.17;65749893.43;216079606.23;0.003100;2.970800;424859650.31;0.00;false
10;6;7579277195.87;608060786.83;1798596161.71;0.011400;2.686000;3901746819.19;0.00;false
