Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
7;6;7139140984.19;605721336.30;1875268780.10;0.024800;2.881500;4231471525.96;0.00;false
8;0;2927704807.23;250863649.25;777524223.08;0.037700;2.810800;1714322004.77;0.00;false
8;1;1977386895.23;166166040.08;554389344.85;0.038500;3.102200;1187181920.54;0.00;false
8;2;1476716152.29;121942615.14;423792428.53;0.042100;3.218600;892847390.63;0.00;false
8;3;1334944572.90;133895754.42;390608871.47;0.027200;2.679000;815179791.08;0.00;false
8;4;1004343776.14;93265221.94;292051240.69;0.039500;2.901000;617757256.22;0.00;false
8;5;463860707.98;41131921.53;149740618.89;0.039600;3.340100;292669836.63;0.00;false
8;6;7483621897.10;631594895.97;1996577128.39;0.041800;2.958400;4429625284.10;0.00;false
9;0;3659013341.64;282472678.46;888715110.09;0.021200;2.819100;2126469862.58;0.00;false
9;1;2235711253.31;211893462.94;581271460.48;0.020100;2.550700;1334409496.78;0.00;false
9;2;1149644933.84;109351704.04;318507549.94;0.027800;2.695900;695122928.46;0.00;false
9;3;1071298281.52;112430332.78;319816417.97;0.031600;2.680200;650993489.91;0.00;false
9;4;1471714059.68;115128768.79;391157572.25;0.029600;3.056400;882145809.74;0.00;false
9;5;496056087.09;42198849.92;154904506.60;0.064100;3.303100;306106403.79;0.00;false
9;6;7017619508.98;567902318.03;1806943513.97;0.035100;2.939000;4090209734.01;0.00;false
10;0;2635596252.85;214116492.67;746465338.15;0.035500;3.133400;1513074812.11;0.00;false
10;1;1885934757.80;173005223.43;555621510.85;0.023500;2.943600;1116209281.96;0.00;false
10;2;1408337268.86;106641455.21;395558403.64;0.043000;3.386800;837270043.60;0.00;false
10;3;1209460621.32;116068095.75;359967164.95;0.034200;2.918300;715162725.53;0.00;false
10;4;1554918070.84;143122725.63;411261366.83;0.025500;2.668600;915118215.08;0.00;false
10;5;808424859.27;70805770.31;248112352.92;0.037200;3.253100;482007176.90;0.00;false
10;6;7618136153.25;579922828.04;2023494008.97;0.033400;3.208100;4390992744.38;0.00;false
